time,temperature_2m_mean,precipitation_sum,city,year
2020-04-09,30.3,0.0,Kolkata,2020
2020-04-10,30.0,0.0,Kolkata,2020
2020-04-11,29.5,0.8,Kolkata,2020
2020-04-12,29.2,0.6,Kolkata,2020
2020-04-13,30.1,0.8,Kolkata,2020
2020-04-14,29.5,3.6,Kolkata,2020
2020-04-15,28.2,10.4,Kolkata,2020
2020-04-16,28.1,0.3,Kolkata,2020
2020-04-17,30.3,0.0,Kolkata,2020
2020-04-18,29.5,4.2,Kolkata,2020
2020-04-19,29.7,0.3,Kolkata,2020
2020-04-20,29.4,0.5,Kolkata,2020
2020-04-21,27.8,19.9,Kolkata,2020
2020-04-22,25.9,12.9,Kolkata,2020
2020-04-23,26.7,33.1,Kolkata,2020
2020-04-24,25.1,26.2,Kolkata,2020
2020-04-25,26.8,8.0,Kolkata,2020
2020-04-26,25.3,22.5,Kolkata,2020
2020-04-27,25.5,6.3,Kolkata,2020
2020-04-28,25.1,13.6,Kolkata,2020
2020-04-29,25.9,10.0,Kolkata,2020
2020-04-30,26.4,13.6,Kolkata,2020
2020-05-01,26.2,4.1,Kolkata,2020
2020-05-02,26.4,4.1,Kolkata,2020
2020-05-03,26.9,7.9,Kolkata,2020
2020-05-04,27.2,5.6,Kolkata,2020
2020-05-05,28.7,0.8,Kolkata,2020
2020-05-06,27.4,0.1,Kolkata,2020
2020-05-07,28.1,1.3,Kolkata,2020
2020-05-08,28.4,0.0,Kolkata,2020
2020-05-09,29.4,14.7,Kolkata,2020
2020-05-10,29.5,12.7,Kolkata,2020
2020-05-11,29.1,0.0,Kolkata,2020
2020-05-12,29.6,0.0,Kolkata,2020
2020-05-13,29.6,0.0,Kolkata,2020
2020-05-14,29.9,0.0,Kolkata,2020
2020-05-15,30.1,0.0,Kolkata,2020
2020-05-16,30.6,0.0,Kolkata,2020
2020-05-17,30.9,0.0,Kolkata,2020
2020-05-18,30.1,0.0,Kolkata,2020
2020-05-19,28.4,5.5,Kolkata,2020
2020-05-20,25.4,99.1,Kolkata,2020
2020-05-21,25.7,8.4,Kolkata,2020
2020-05-22,28.2,0.0,Kolkata,2020
2020-05-23,29.5,0.0,Kolkata,2020
2020-05-24,29.7,0.0,Kolkata,2020
2020-05-25,29.8,0.0,Kolkata,2020
2020-05-26,29.5,0.0,Kolkata,2020
2020-05-27,29.1,8.4,Kolkata,2020
2020-05-28,28.4,3.1,Kolkata,2020
2020-05-29,27.9,9.9,Kolkata,2020
2020-05-30,28.8,3.9,Kolkata,2020
2020-05-31,28.8,3.6,Kolkata,2020
2020-06-01,29.3,2.0,Kolkata,2020
2020-06-02,29.1,4.6,Kolkata,2020
2020-06-03,29.0,6.1,Kolkata,2020
2020-06-04,29.6,8.2,Kolkata,2020
2020-06-05,29.5,9.1,Kolkata,2020
2020-06-06,30.0,1.9,Kolkata,2020
2020-06-07,29.5,5.7,Kolkata,2020
2020-06-08,29.5,15.4,Kolkata,2020
2020-06-09,29.8,0.5,Kolkata,2020
2020-06-10,29.1,3.4,Kolkata,2020
2020-06-11,28.0,16.9,Kolkata,2020
2020-06-12,27.7,14.6,Kolkata,2020
2020-06-13,28.3,10.2,Kolkata,2020
2020-06-14,28.2,12.5,Kolkata,2020
2020-06-15,28.0,22.7,Kolkata,2020
2020-06-16,27.7,18.4,Kolkata,2020
2020-06-17,27.5,33.3,Kolkata,2020
2020-06-18,29.0,0.8,Kolkata,2020
2020-06-19,28.8,24.1,Kolkata,2020
2020-06-20,28.2,8.0,Kolkata,2020
2020-06-21,27.9,6.5,Kolkata,2020
2020-06-22,28.4,10.5,Kolkata,2020
2020-06-23,29.1,4.8,Kolkata,2020
2020-06-24,29.8,0.6,Kolkata,2020
2020-06-25,30.0,0.0,Kolkata,2020
2020-06-26,30.0,1.1,Kolkata,2020
2020-06-27,28.9,9.0,Kolkata,2020
2020-06-28,29.0,7.4,Kolkata,2020
2020-06-29,27.8,9.9,Kolkata,2020
2020-06-30,28.6,11.3,Kolkata,2020
2020-07-01,29.9,0.9,Kolkata,2020
2020-07-02,30.4,0.6,Kolkata,2020
2020-07-03,30.0,2.0,Kolkata,2020
2020-07-04,28.7,9.1,Kolkata,2020
2020-07-05,28.0,11.0,Kolkata,2020
2020-07-06,28.0,9.5,Kolkata,2020
2020-07-07,28.7,7.2,Kolkata,2020
2020-07-08,28.9,20.9,Kolkata,2020
2020-07-09,29.3,15.4,Kolkata,2020
2020-07-10,30.0,2.4,Kolkata,2020
2020-07-11,28.7,20.3,Kolkata,2020
2020-07-12,29.0,17.9,Kolkata,2020
2020-07-13,28.8,7.0,Kolkata,2020
2020-07-14,27.8,10.3,Kolkata,2020
2020-07-15,28.0,9.2,Kolkata,2020
2020-07-16,29.0,1.1,Kolkata,2020
2020-07-17,29.0,2.8,Kolkata,2020
2020-07-18,29.3,6.1,Kolkata,2020
2020-07-19,29.7,4.3,Kolkata,2020
2020-07-20,29.5,4.2,Kolkata,2020
2020-07-21,28.5,31.6,Kolkata,2020
2020-07-22,27.4,32.5,Kolkata,2020
2020-07-23,27.5,22.3,Kolkata,2020
2020-07-24,27.0,12.9,Kolkata,2020
2020-07-25,28.8,2.1,Kolkata,2020
2020-07-26,30.0,3.0,Kolkata,2020
2020-07-27,29.6,15.7,Kolkata,2020
2020-07-28,28.6,15.5,Kolkata,2020
2020-07-29,29.2,3.0,Kolkata,2020
2020-07-30,29.3,2.6,Kolkata,2020
2020-07-31,29.0,10.2,Kolkata,2020
2020-08-01,29.8,4.6,Kolkata,2020
2020-08-02,29.8,7.5,Kolkata,2020
2020-08-03,29.9,14.0,Kolkata,2020
2020-08-04,28.3,38.3,Kolkata,2020
2020-08-05,27.7,22.0,Kolkata,2020
2020-08-06,27.7,11.3,Kolkata,2020
2020-08-07,28.9,4.7,Kolkata,2020
2020-08-08,29.1,1.6,Kolkata,2020
2020-08-09,28.8,6.4,Kolkata,2020
2020-08-10,28.9,4.9,Kolkata,2020
2020-08-11,29.4,2.6,Kolkata,2020
2020-08-12,29.6,4.6,Kolkata,2020
2020-08-13,29.4,4.1,Kolkata,2020
2020-08-14,28.9,7.3,Kolkata,2020
2020-08-15,28.2,5.3,Kolkata,2020
2020-08-16,28.6,6.5,Kolkata,2020
2020-08-17,28.2,4.8,Kolkata,2020
2020-08-18,27.8,20.9,Kolkata,2020
2020-08-19,27.1,39.9,Kolkata,2020
2020-08-20,26.7,74.5,Kolkata,2020
2020-08-21,26.9,15.6,Kolkata,2020
2020-08-22,27.4,17.9,Kolkata,2020
2020-08-23,27.3,18.2,Kolkata,2020
2020-08-24,28.0,19.0,Kolkata,2020
2020-08-25,28.3,34.1,Kolkata,2020
2020-08-26,27.2,10.5,Kolkata,2020
2020-08-27,27.0,9.7,Kolkata,2020
2020-08-28,28.4,2.6,Kolkata,2020
2020-08-29,29.3,0.6,Kolkata,2020
2020-08-30,29.6,3.2,Kolkata,2020
2020-08-31,30.2,2.1,Kolkata,2020
2020-09-01,27.8,15.6,Kolkata,2020
2020-09-02,27.5,9.7,Kolkata,2020
2020-09-03,27.9,3.9,Kolkata,2020
2020-09-04,28.8,1.3,Kolkata,2020
2020-09-05,29.4,1.7,Kolkata,2020
2020-09-06,29.4,4.5,Kolkata,2020
2020-09-07,29.5,4.4,Kolkata,2020
2020-09-08,29.1,8.1,Kolkata,2020
2020-09-09,28.4,15.7,Kolkata,2020
2020-09-10,28.0,17.5,Kolkata,2020
2020-09-11,28.1,11.1,Kolkata,2020
2020-09-12,28.8,5.5,Kolkata,2020
2020-09-13,29.0,5.8,Kolkata,2020
2020-09-14,28.6,2.9,Kolkata,2020
2020-09-15,28.2,9.9,Kolkata,2020
2020-09-16,28.7,6.2,Kolkata,2020
2020-09-17,29.5,0.6,Kolkata,2020
2020-09-18,29.2,4.3,Kolkata,2020
2020-09-19,29.8,0.8,Kolkata,2020
2020-09-20,28.5,22.1,Kolkata,2020
2020-09-21,27.6,18.9,Kolkata,2020
2020-09-22,27.9,12.3,Kolkata,2020
2020-09-23,27.3,33.4,Kolkata,2020
2020-09-24,28.2,10.8,Kolkata,2020
2020-09-25,28.4,14.1,Kolkata,2020
2020-09-26,28.1,8.5,Kolkata,2020
2020-09-27,28.5,5.6,Kolkata,2020
2020-09-28,28.7,1.3,Kolkata,2020
2020-09-29,28.2,15.5,Kolkata,2020
2020-09-30,28.4,16.7,Kolkata,2020
2020-10-01,27.7,19.9,Kolkata,2020
2020-10-02,27.5,14.1,Kolkata,2020
2020-10-03,27.7,8.6,Kolkata,2020
2020-10-04,27.8,9.2,Kolkata,2020
2020-10-05,27.4,10.4,Kolkata,2020
2020-10-06,27.6,10.3,Kolkata,2020
2020-10-07,27.2,14.8,Kolkata,2020
2020-10-08,28.0,4.2,Kolkata,2020
2020-10-09,28.9,1.5,Kolkata,2020
2020-10-10,29.0,3.7,Kolkata,2020
2020-10-11,28.8,2.7,Kolkata,2020
2020-10-12,29.3,0.3,Kolkata,2020
2020-10-13,29.2,0.2,Kolkata,2020
2020-10-14,29.0,0.5,Kolkata,2020
2020-10-15,28.5,1.7,Kolkata,2020
2020-10-16,29.0,1.1,Kolkata,2020
2020-10-17,29.1,0.7,Kolkata,2020
2020-10-18,28.8,0.5,Kolkata,2020
2020-10-19,28.5,3.5,Kolkata,2020
2020-10-20,28.7,0.2,Kolkata,2020
2020-10-21,27.5,12.0,Kolkata,2020
2020-10-22,25.6,17.8,Kolkata,2020
2020-10-23,25.5,8.4,Kolkata,2020
2020-10-24,26.2,0.5,Kolkata,2020
2020-10-25,27.2,0.0,Kolkata,2020
2020-10-26,27.2,0.0,Kolkata,2020
2020-10-27,25.4,0.0,Kolkata,2020
2020-10-28,25.5,0.0,Kolkata,2020
2020-10-29,26.5,0.0,Kolkata,2020
2020-10-30,27.2,0.0,Kolkata,2020
2020-10-31,26.7,0.6,Kolkata,2020
2020-11-01,26.6,2.4,Kolkata,2020
2020-11-02,26.7,0.0,Kolkata,2020
2020-11-03,27.0,0.2,Kolkata,2020
2020-11-04,25.1,0.0,Kolkata,2020
2020-11-05,24.5,0.0,Kolkata,2020
2020-11-06,23.8,0.0,Kolkata,2020
2020-11-07,22.3,0.0,Kolkata,2020
2020-11-08,22.7,0.0,Kolkata,2020
2020-11-09,23.4,0.0,Kolkata,2020
2020-11-10,24.6,0.0,Kolkata,2020
2020-11-11,25.9,0.0,Kolkata,2020
2020-11-12,25.1,0.0,Kolkata,2020
2020-11-13,25.1,0.0,Kolkata,2020
2020-11-14,25.1,0.0,Kolkata,2020
2020-11-15,24.9,0.0,Kolkata,2020
2020-11-16,24.4,0.0,Kolkata,2020
2020-11-17,24.6,0.0,Kolkata,2020
2020-11-18,25.1,0.1,Kolkata,2020
2020-11-19,25.6,1.0,Kolkata,2020
2020-11-20,25.9,0.8,Kolkata,2020
2020-11-21,24.3,0.5,Kolkata,2020
2020-11-22,22.9,0.0,Kolkata,2020
2020-11-23,20.8,0.0,Kolkata,2020
2020-11-24,20.4,0.0,Kolkata,2020
2020-11-25,21.3,0.0,Kolkata,2020
2020-11-26,22.2,0.0,Kolkata,2020
2020-11-27,22.2,0.0,Kolkata,2020
2020-11-28,22.4,0.0,Kolkata,2020
2020-11-29,21.6,0.0,Kolkata,2020
2020-11-30,21.2,0.0,Kolkata,2020
2020-12-01,21.3,0.0,Kolkata,2020
2020-12-02,22.0,0.0,Kolkata,2020
2020-12-03,22.3,0.0,Kolkata,2020
2020-12-04,22.1,0.0,Kolkata,2020
2020-12-05,21.9,0.0,Kolkata,2020
2020-12-06,21.9,0.0,Kolkata,2020
2020-12-07,22.1,0.0,Kolkata,2020
2020-12-08,21.9,0.0,Kolkata,2020
2020-12-09,21.4,0.0,Kolkata,2020
2020-12-10,21.3,0.0,Kolkata,2020
2020-12-11,20.2,0.0,Kolkata,2020
2020-12-12,20.3,0.0,Kolkata,2020
2020-12-13,21.3,0.0,Kolkata,2020
2020-12-14,21.4,0.0,Kolkata,2020
2020-12-15,21.7,0.0,Kolkata,2020
2020-12-16,22.0,0.0,Kolkata,2020
2020-12-17,21.1,0.0,Kolkata,2020
2020-12-18,19.2,0.0,Kolkata,2020
2020-12-19,16.4,0.0,Kolkata,2020
2020-12-20,16.0,0.0,Kolkata,2020
2020-12-21,16.6,0.0,Kolkata,2020
2020-12-22,17.6,0.0,Kolkata,2020
2020-12-23,17.9,0.0,Kolkata,2020
2020-12-24,18.4,0.0,Kolkata,2020
2020-12-25,18.2,0.0,Kolkata,2020
2020-12-26,18.2,0.0,Kolkata,2020
2020-12-27,16.7,0.0,Kolkata,2020
2020-12-28,17.4,0.0,Kolkata,2020
2020-12-29,18.1,0.0,Kolkata,2020
2020-12-30,18.2,0.0,Kolkata,2020
2020-12-31,18.1,0.0,Kolkata,2020
2021-01-01,18.1,0.0,Kolkata,2021
2021-01-02,18.0,0.0,Kolkata,2021
2021-01-03,17.9,0.0,Kolkata,2021
2021-01-04,19.3,0.0,Kolkata,2021
2021-01-05,21.1,0.0,Kolkata,2021
2021-01-06,22.3,0.0,Kolkata,2021
2021-01-07,23.2,0.0,Kolkata,2021
2021-01-08,23.1,0.0,Kolkata,2021
2021-01-09,22.6,0.0,Kolkata,2021
2021-01-10,23.8,0.0,Kolkata,2021
2021-01-11,23.3,0.0,Kolkata,2021
2021-01-12,21.9,0.0,Kolkata,2021
2021-01-13,20.0,0.0,Kolkata,2021
2021-01-14,20.0,0.0,Kolkata,2021
2021-01-15,18.8,0.0,Kolkata,2021
2021-01-16,18.4,0.0,Kolkata,2021
2021-01-17,18.4,0.0,Kolkata,2021
2021-01-18,18.4,0.0,Kolkata,2021
2021-01-19,20.2,0.0,Kolkata,2021
2021-01-20,22.6,0.0,Kolkata,2021
2021-01-21,20.5,0.0,Kolkata,2021
2021-01-22,19.0,0.0,Kolkata,2021
2021-01-23,18.7,0.0,Kolkata,2021
2021-01-24,20.4,0.0,Kolkata,2021
2021-01-25,20.8,0.2,Kolkata,2021
2021-01-26,20.3,0.0,Kolkata,2021
2021-01-27,18.5,0.0,Kolkata,2021
2021-01-28,17.3,0.0,Kolkata,2021
2021-01-29,17.8,0.0,Kolkata,2021
2021-01-30,17.8,0.0,Kolkata,2021
2021-01-31,16.8,0.0,Kolkata,2021
2021-02-01,16.0,0.0,Kolkata,2021
2021-02-02,16.7,0.0,Kolkata,2021
2021-02-03,17.5,0.0,Kolkata,2021
2021-02-04,18.6,0.0,Kolkata,2021
2021-02-05,20.0,0.0,Kolkata,2021
2021-02-06,21.0,0.0,Kolkata,2021
2021-02-07,20.2,0.0,Kolkata,2021
2021-02-08,19.2,0.0,Kolkata,2021
2021-02-09,19.3,0.0,Kolkata,2021
2021-02-10,20.9,0.0,Kolkata,2021
2021-02-11,21.1,0.0,Kolkata,2021
2021-02-12,22.1,0.0,Kolkata,2021
2021-02-13,22.0,0.0,Kolkata,2021
2021-02-14,23.1,0.0,Kolkata,2021
2021-02-15,23.1,0.0,Kolkata,2021
2021-02-16,23.1,0.0,Kolkata,2021
2021-02-17,23.4,0.0,Kolkata,2021
2021-02-18,23.2,0.0,Kolkata,2021
2021-02-19,23.7,0.0,Kolkata,2021
2021-02-20,23.1,0.0,Kolkata,2021
2021-02-21,23.6,0.0,Kolkata,2021
2021-02-22,23.3,0.0,Kolkata,2021
2021-02-23,23.8,0.0,Kolkata,2021
2021-02-24,24.9,0.0,Kolkata,2021
2021-02-25,25.6,0.0,Kolkata,2021
2021-02-26,26.4,0.0,Kolkata,2021
2021-02-27,26.6,0.0,Kolkata,2021
2021-02-28,27.6,0.0,Kolkata,2021
2021-03-01,27.6,0.0,Kolkata,2021
2021-03-02,26.6,0.0,Kolkata,2021
2021-03-03,26.2,0.0,Kolkata,2021
2021-03-04,25.2,0.0,Kolkata,2021
2021-03-05,27.1,0.0,Kolkata,2021
2021-03-06,27.8,0.0,Kolkata,2021
2021-03-07,27.0,0.0,Kolkata,2021
2021-03-08,27.3,0.0,Kolkata,2021
2021-03-09,28.3,0.0,Kolkata,2021
2021-03-10,28.0,0.0,Kolkata,2021
2021-03-11,27.8,0.9,Kolkata,2021
2021-03-12,27.9,0.3,Kolkata,2021
2021-03-13,26.1,4.6,Kolkata,2021
2021-03-14,25.5,0.0,Kolkata,2021
2021-03-15,26.9,0.0,Kolkata,2021
2021-03-16,27.5,0.0,Kolkata,2021
2021-03-17,27.5,0.0,Kolkata,2021
2021-03-18,27.8,0.0,Kolkata,2021
2021-03-19,28.0,0.0,Kolkata,2021
2021-03-20,29.2,0.0,Kolkata,2021
2021-03-21,29.3,0.0,Kolkata,2021
2021-03-22,29.2,0.0,Kolkata,2021
2021-03-23,30.1,0.0,Kolkata,2021
2021-03-24,29.7,0.0,Kolkata,2021
2021-03-25,29.9,0.0,Kolkata,2021
2021-03-26,29.2,0.0,Kolkata,2021
2021-03-27,29.5,0.0,Kolkata,2021
2021-03-28,29.0,0.0,Kolkata,2021
2021-03-29,29.9,0.1,Kolkata,2021
2021-03-30,31.4,0.0,Kolkata,2021
2021-03-31,32.1,0.0,Kolkata,2021
2021-04-01,30.4,0.0,Kolkata,2021
2021-04-02,30.1,0.0,Kolkata,2021
2021-04-03,29.9,0.0,Kolkata,2021
2021-04-04,28.8,1.3,Kolkata,2021
2021-04-05,29.0,0.0,Kolkata,2021
2021-04-06,29.0,0.0,Kolkata,2021
2021-04-07,28.9,0.0,Kolkata,2021
2021-04-08,29.5,2.1,Kolkata,2021
2021-04-09,28.6,2.8,Kolkata,2021
2021-04-10,29.3,1.1,Kolkata,2021
2021-04-11,30.5,0.0,Kolkata,2021
2021-04-12,29.9,1.5,Kolkata,2021
2021-04-13,30.5,0.7,Kolkata,2021
2021-04-14,31.0,0.0,Kolkata,2021
2021-04-15,30.4,0.9,Kolkata,2021
2021-04-16,29.7,0.0,Kolkata,2021
2021-04-17,29.5,0.1,Kolkata,2021
2021-04-18,29.3,0.8,Kolkata,2021
2021-04-19,30.6,0.0,Kolkata,2021
2021-04-20,30.4,1.7,Kolkata,2021
2021-04-21,30.6,5.7,Kolkata,2021
2021-04-22,29.0,11.6,Kolkata,2021
2021-04-23,29.5,0.0,Kolkata,2021
2021-04-24,30.6,0.0,Kolkata,2021
2021-04-25,31.7,0.0,Kolkata,2021
2021-04-26,31.5,0.0,Kolkata,2021
2021-04-27,31.5,0.1,Kolkata,2021
2021-04-28,31.1,0.4,Kolkata,2021
2021-04-29,30.7,0.0,Kolkata,2021
2021-04-30,30.4,1.0,Kolkata,2021
2021-05-01,29.6,2.8,Kolkata,2021
2021-05-02,29.7,1.7,Kolkata,2021
2021-05-03,29.4,0.0,Kolkata,2021
2021-05-04,26.6,4.2,Kolkata,2021
2021-05-05,26.7,9.9,Kolkata,2021
2021-05-06,28.6,0.6,Kolkata,2021
2021-05-07,29.2,2.1,Kolkata,2021
2021-05-08,29.0,0.0,Kolkata,2021
2021-05-09,29.2,1.6,Kolkata,2021
2021-05-10,28.4,12.3,Kolkata,2021
2021-05-11,27.4,23.2,Kolkata,2021
2021-05-12,28.1,0.0,Kolkata,2021
2021-05-13,28.0,2.1,Kolkata,2021
2021-05-14,29.0,4.6,Kolkata,2021
2021-05-15,30.8,0.5,Kolkata,2021
2021-05-16,31.1,0.1,Kolkata,2021
2021-05-17,31.9,0.0,Kolkata,2021
2021-05-18,32.1,0.1,Kolkata,2021
2021-05-19,31.7,0.9,Kolkata,2021
2021-05-20,31.8,0.0,Kolkata,2021
2021-05-21,31.9,0.0,Kolkata,2021
2021-05-22,31.4,0.9,Kolkata,2021
2021-05-23,32.0,1.7,Kolkata,2021
2021-05-24,29.7,8.3,Kolkata,2021
2021-05-25,28.2,9.9,Kolkata,2021
2021-05-26,27.1,11.9,Kolkata,2021
2021-05-27,28.4,19.8,Kolkata,2021
2021-05-28,29.9,1.3,Kolkata,2021
2021-05-29,29.5,0.7,Kolkata,2021
2021-05-30,29.8,1.8,Kolkata,2021
2021-05-31,29.7,24.4,Kolkata,2021
2021-06-01,30.9,3.1,Kolkata,2021
2021-06-02,29.8,6.5,Kolkata,2021
2021-06-03,30.0,7.0,Kolkata,2021
2021-06-04,30.9,0.4,Kolkata,2021
2021-06-05,31.4,2.9,Kolkata,2021
2021-06-06,31.0,5.6,Kolkata,2021
2021-06-07,31.3,5.3,Kolkata,2021
2021-06-08,30.8,1.8,Kolkata,2021
2021-06-09,29.3,13.3,Kolkata,2021
2021-06-10,28.3,9.2,Kolkata,2021
2021-06-11,28.1,8.5,Kolkata,2021
2021-06-12,28.0,26.3,Kolkata,2021
2021-06-13,27.8,16.0,Kolkata,2021
2021-06-14,28.0,13.3,Kolkata,2021
2021-06-15,27.5,25.5,Kolkata,2021
2021-06-16,26.6,25.3,Kolkata,2021
2021-06-17,26.3,14.5,Kolkata,2021
2021-06-18,25.8,25.7,Kolkata,2021
2021-06-19,26.8,24.5,Kolkata,2021
2021-06-20,27.2,17.0,Kolkata,2021
2021-06-21,27.3,14.2,Kolkata,2021
2021-06-22,27.9,15.3,Kolkata,2021
2021-06-23,27.3,7.5,Kolkata,2021
2021-06-24,28.4,7.3,Kolkata,2021
2021-06-25,28.8,5.6,Kolkata,2021
2021-06-26,28.6,4.0,Kolkata,2021
2021-06-27,28.9,6.2,Kolkata,2021
2021-06-28,29.1,0.6,Kolkata,2021
2021-06-29,29.7,4.9,Kolkata,2021
2021-06-30,29.9,11.6,Kolkata,2021
2021-07-01,29.8,10.5,Kolkata,2021
2021-07-02,29.2,15.9,Kolkata,2021
2021-07-03,29.2,7.6,Kolkata,2021
2021-07-04,28.6,8.0,Kolkata,2021
2021-07-05,28.4,8.7,Kolkata,2021
2021-07-06,28.9,15.9,Kolkata,2021
2021-07-07,29.0,27.3,Kolkata,2021
2021-07-08,27.4,16.5,Kolkata,2021
2021-07-09,28.3,10.9,Kolkata,2021
2021-07-10,28.8,6.3,Kolkata,2021
2021-07-11,29.0,5.0,Kolkata,2021
2021-07-12,28.6,6.0,Kolkata,2021
2021-07-13,28.4,4.4,Kolkata,2021
2021-07-14,28.5,4.0,Kolkata,2021
2021-07-15,29.3,0.9,Kolkata,2021
2021-07-16,29.4,2.5,Kolkata,2021
2021-07-17,29.5,1.5,Kolkata,2021
2021-07-18,30.0,2.8,Kolkata,2021
2021-07-19,29.7,6.5,Kolkata,2021
2021-07-20,28.3,11.3,Kolkata,2021
2021-07-21,28.6,9.6,Kolkata,2021
2021-07-22,28.7,7.3,Kolkata,2021
2021-07-23,27.7,16.4,Kolkata,2021
2021-07-24,27.9,13.0,Kolkata,2021
2021-07-25,28.4,11.1,Kolkata,2021
2021-07-26,29.2,17.1,Kolkata,2021
2021-07-27,28.2,25.3,Kolkata,2021
2021-07-28,27.2,52.7,Kolkata,2021
2021-07-29,26.9,70.2,Kolkata,2021
2021-07-30,27.3,34.5,Kolkata,2021
2021-07-31,28.6,0.6,Kolkata,2021
2021-08-01,28.7,3.2,Kolkata,2021
2021-08-02,28.7,2.5,Kolkata,2021
2021-08-03,27.4,36.2,Kolkata,2021
2021-08-04,27.4,14.1,Kolkata,2021
2021-08-05,27.9,16.5,Kolkata,2021
2021-08-06,28.5,12.0,Kolkata,2021
2021-08-07,28.1,26.1,Kolkata,2021
2021-08-08,27.9,32.8,Kolkata,2021
2021-08-09,29.1,8.7,Kolkata,2021
2021-08-10,29.5,10.4,Kolkata,2021
2021-08-11,30.0,8.5,Kolkata,2021
2021-08-12,28.7,11.6,Kolkata,2021
2021-08-13,28.5,15.6,Kolkata,2021
2021-08-14,29.2,3.4,Kolkata,2021
2021-08-15,29.3,1.5,Kolkata,2021
2021-08-16,28.0,12.9,Kolkata,2021
2021-08-17,26.9,19.3,Kolkata,2021
2021-08-18,27.0,8.8,Kolkata,2021
2021-08-19,26.7,11.0,Kolkata,2021
2021-08-20,26.9,6.5,Kolkata,2021
2021-08-21,27.6,2.7,Kolkata,2021
2021-08-22,28.9,0.3,Kolkata,2021
2021-08-23,29.2,8.7,Kolkata,2021
2021-08-24,29.6,3.9,Kolkata,2021
2021-08-25,29.3,15.8,Kolkata,2021
2021-08-26,28.4,30.6,Kolkata,2021
2021-08-27,27.6,22.7,Kolkata,2021
2021-08-28,28.1,5.6,Kolkata,2021
2021-08-29,27.7,8.2,Kolkata,2021
2021-08-30,27.2,9.5,Kolkata,2021
2021-08-31,28.0,6.0,Kolkata,2021
2021-09-01,28.7,2.2,Kolkata,2021
2021-09-02,28.5,3.2,Kolkata,2021
2021-09-03,28.6,2.8,Kolkata,2021
2021-09-04,29.1,2.0,Kolkata,2021
2021-09-05,29.4,1.1,Kolkata,2021
2021-09-06,28.2,7.8,Kolkata,2021
2021-09-07,26.9,19.6,Kolkata,2021
2021-09-08,27.0,11.7,Kolkata,2021
2021-09-09,27.7,3.1,Kolkata,2021
2021-09-10,28.6,5.7,Kolkata,2021
2021-09-11,27.8,15.1,Kolkata,2021
2021-09-12,27.9,8.4,Kolkata,2021
2021-09-13,27.0,23.2,Kolkata,2021
2021-09-14,26.5,29.5,Kolkata,2021
2021-09-15,26.8,11.8,Kolkata,2021
2021-09-16,27.3,7.5,Kolkata,2021
2021-09-17,27.6,8.4,Kolkata,2021
2021-09-18,27.1,19.7,Kolkata,2021
2021-09-19,25.8,60.4,Kolkata,2021
2021-09-20,25.5,58.8,Kolkata,2021
2021-09-21,25.4,35.5,Kolkata,2021
2021-09-22,26.1,19.3,Kolkata,2021
2021-09-23,27.0,8.9,Kolkata,2021
2021-09-24,28.5,0.0,Kolkata,2021
2021-09-25,28.0,5.3,Kolkata,2021
2021-09-26,27.9,7.6,Kolkata,2021
2021-09-27,27.3,14.2,Kolkata,2021
2021-09-28,26.3,22.2,Kolkata,2021
2021-09-29,25.9,49.4,Kolkata,2021
2021-09-30,27.2,5.9,Kolkata,2021
2021-10-01,27.8,0.8,Kolkata,2021
2021-10-02,28.5,0.3,Kolkata,2021
2021-10-03,28.1,21.2,Kolkata,2021
2021-10-04,28.0,4.6,Kolkata,2021
2021-10-05,27.6,17.2,Kolkata,2021
2021-10-06,28.0,6.4,Kolkata,2021
2021-10-07,28.4,0.4,Kolkata,2021
2021-10-08,28.6,0.7,Kolkata,2021
2021-10-09,28.6,1.1,Kolkata,2021
2021-10-10,28.6,0.7,Kolkata,2021
2021-10-11,28.9,0.9,Kolkata,2021
2021-10-12,29.3,0.0,Kolkata,2021
2021-10-13,27.9,6.0,Kolkata,2021
2021-10-14,27.6,7.8,Kolkata,2021
2021-10-15,29.2,1.6,Kolkata,2021
2021-10-16,27.2,13.4,Kolkata,2021
2021-10-17,26.8,36.0,Kolkata,2021
2021-10-18,25.0,55.6,Kolkata,2021
2021-10-19,25.0,36.5,Kolkata,2021
2021-10-20,25.9,13.7,Kolkata,2021
2021-10-21,26.7,0.0,Kolkata,2021
2021-10-22,26.5,0.2,Kolkata,2021
2021-10-23,26.4,0.0,Kolkata,2021
2021-10-24,26.1,0.1,Kolkata,2021
2021-10-25,25.5,0.1,Kolkata,2021
2021-10-26,26.0,0.1,Kolkata,2021
2021-10-27,25.5,2.0,Kolkata,2021
2021-10-28,25.1,5.3,Kolkata,2021
2021-10-29,26.2,0.0,Kolkata,2021
2021-10-30,25.6,0.0,Kolkata,2021
2021-10-31,25.4,0.0,Kolkata,2021
2021-11-01,25.1,0.0,Kolkata,2021
2021-11-02,24.3,0.0,Kolkata,2021
2021-11-03,23.9,0.0,Kolkata,2021
2021-11-04,23.6,0.0,Kolkata,2021
2021-11-05,22.9,0.0,Kolkata,2021
2021-11-06,22.9,0.0,Kolkata,2021
2021-11-07,22.7,0.0,Kolkata,2021
2021-11-08,22.6,0.0,Kolkata,2021
2021-11-09,23.0,0.0,Kolkata,2021
2021-11-10,23.4,0.0,Kolkata,2021
2021-11-11,24.4,0.0,Kolkata,2021
